season,episode,line,character,dialogue
13,33,109,JESSIE,It's Twerp central! 
13,33,110,DAWN,Were you responsible for that loud boom? 
13,33,111,JESSIE,"Oh, perhaps. I always prefer to give credit where credit is due. "
13,33,112,JAMES,"Allow me to reframe that! This big, bullying ferry of yours had the unmitigated gall to get in our way! "
13,33,113,TENTACRUEL X ,[ANGRY] 
13,33,114,MEOWTH,They're back! 
13,33,115,ASH,Those are. 
13,33,116,DAWN,They're Tentacruel! 
13,33,117,POKEDEX,"Tentacruel. The Jellyfish Pokémon, and the evolved form of Tentacool. Tentacruel uses its tentacles to capture prey and holds it until it is weakened by poison. "
13,33,118,BROCK,"So, what are  these Tentacruel doing here? "
13,33,119,TENTACRUEL X ,[POISON STING MOVE] 
13,33,120,BROCK,Look out! It's Poison Sting! 
13,33,121,ASH,Pikachu! Use Iron Tail! 
13,33,122,PIKACHU,[IRON TAIL MOVE] - 
13,33,123,JESSIE,Job well-done!  - 
13,33,124,MEOWTH,That was fun! 
13,33,125,PIKACHU,[EXERTION] / [EXHAUSTED] 
13,33,126,ASH,Pikachu!  
13,33,127,PIPLUP,[WORRIED] / [SHOCKED] 
13,33,128,BROCK,I think Pikachu's been poisoned! 
13,33,129,JAMES,Toxic Twerp talk. 
13,33,130,JESSIE,He loves alliterations! 
13,33,131,MEOWTH,"Later, losers! "
13,33,132,ASH,"Team Rocket, come back! "
13,33,133,JESSIE,"Sorry, no waiting! "
13,33,134,TENTACRUEL X ,[ANGRY] 
13,33,135,PIKACHU,[WEAK] 
13,33,136,ASH,"Brock, how's Pikachu? "
13,33,137,BROCK,"Ash, don't worry! You and Dawn go after those Tentacruel and leave Pikachu to me! Those Pokémon are counting on you! "
13,33,138,DAWN,"Okay, let's go! "
13,33,139,ASH,Take care of Pi - kachu! 
13,33,140,BROCK,"The cure for poison is a Pecha Berry. Eat up, Pikachu. You'll be better in no time! "
13,33,141,NORMAJEAN,"Everybody, run!  "
13,33,142,PICHU,[SCARED] 
13,33,143,TENTACRUEL X ,[POISON STING MOVE] 
13,33,144,JESSIE,Yipes! [EXERTION] 
13,33,145,TEDDIURSA,[DETERMINED] 
13,33,146,PICHU,[THUNDER SHOCK MOVE] 
13,33,147,AZURILL,[WATER g*n MOVE] 
13,33,148,IGGLYBUFF,[POUND MOVE] 
13,33,149,TEDDIURSA,[POUND MOVE] 
13,33,150,SMOOCHUM,[POUND MOVE] 
13,33,151,WYNAUT,[DETERMINED] 
13,33,152,TENTACRUEL X ,[POISON STING MOVE] 
13,33,153,AZURILL,[PAINED] 
13,33,154,SMOOCHUM,[PAINED] 
13,33,155,CLEFFA,[PAINED] 
13,33,156,NORMAJEAN,No! 
13,33,157,PICHU,[SHOCKED] / [THUNDER SHOCK MOVE] 
13,33,158,TENTACRUEL,[POISON JAB MOVE] 
13,33,159,PICHU,[PAINED] 
13,33,160,PICHU,[WEAK] 
13,33,161,NORMAJEAN,Pichu! 
13,33,162,PICHU,[PAINED] 
13,33,163,TENTACRUEL X ,[TAUNTING] 
13,33,164,JESSIE,Who cares about a stupid bottle cap? Get a life! 
13,33,165,TENTACRUEL X ,[ANGRY] 
13,33,166,TENTACRUEL X ,[ANGRY] 
13,33,167,ASH,There they are! 
13,33,168,DAWN,Team Rocket! [SHOCKED] 
13,33,169,JESSIE,Dual Twerps! 
13,33,170,JESSIE,Please forget every bad thing we've ever done and get rid of these! 
13,33,171,BROCK,Ash! 
13,33,172,ASH,"Pikachu, you look great! "
13,33,173,PIKACHU,[REASSURING] 
13,33,174,TENTACRUEL X ,[ANGRY] 
13,33,175,BROCK,"Those Tentacruel are really angry! You guys did something to them, now didn't you? "
13,33,176,JESSIE,"Off your soapbox, Twerp! "
13,33,177,MEOWTH,"We wouldn't mess with a swell bunch of peace-loving, bottom of the sea living Tentacruel! "
13,33,178,JAMES,And we would never ever steal this-a bottle cap! The pride and joy of the Tentacruel tribe! Unthinkable! 
13,33,179,BROCK,Wait! They're angry because of this? 
13,33,180,TENTACRUEL X ,[SURPRISED] 
13,33,181,JAMES,Give that back! We jumped through hoops bagging that beauty! 
13,33,182,BROCK,Tentacruel! I'll give you your bottle cap! Come on! 
13,33,183,ASH,"Brock, wait! "
13,33,184,TENTACRUEL X ,[EXERTION] 
13,33,185,JAMES,Hey! That's my bottle cap! 
13,33,186,JESSIE,"You may have lost a bottle cap, but you've gained your LIFE! "
13,33,187,MEOWTH,"Yeah, word up! "
13,33,188,JAMES,That was my life. 
13,33,189,BROCK,There! Get it! 
13,33,190,TENTACRUEL X ,[EXERTION] 
13,33,191,ASH,"Brock, are you okay? "
13,33,192,BROCK,"Of course, and they went back into the sea! "
13,33,193,DAWN,That's great! 
13,33,194,ASH,Thanks for healing Pikachu! 
13,33,195,NORMAJEAN,Brock! Please help me! 
13,33,196,NORMAJEAN,The Pokémon have been poisoned and they're sick! 
13,33,197,BROCK,They're all sick? 
13,33,198,TEDDIURSA,[GROANING] 
13,33,199,ASH,"How are they, Brock? "
13,33,200,BROCK,Looks like Pichu took in more poison than the rest. 
13,33,201,NORMAJEAN,That must be because Tentacruel's Poison Jab struck Pichu. 
13,33,202,BROCK,I guess so. 
13,33,203,DAWN,"Brock, do you think you can help them all? "
13,33,204,BROCK,"I want to help them, but I don't have any more Pecha Berries! "
13,33,205,ASH,[SHOCKED] 
13,33,206,CREWMAN,You there! 
13,33,207,ASH,[SURPRISED] 
13,33,208,CREWMAN,What happened to all of these Pokémon? 
13,33,209,NORMAJEAN,They were poisoned by Tentacruel! 
13,33,210,BROCK,And they need medical attention as soon as possible! 
13,33,211,CREWMAN,I see. What to do. This ship doesn't have an infirmary. 
13,33,212,ASH,No way! 
13,33,213,BROCK,I know! Would it be all right if we search the ship's cargo? Maybe there are some Pecha Berries on board that we could use. 
13,33,214,CREWMAN,"Let me think. I do recall seeing some Berries being delivered. All right, follow me! "
13,33,215,CREWMAN,I'll contact the island and try to get in touch with Nurse Joy! 
13,33,216,BROCK,That's great. Thanks! 
13,33,217,BROCK,"Hopefully, one of these boxes is full of Pecha Berries. "
13,33,218,DAWN,Let's look! 
13,33,219,BROCK,"Happiny, come out and give us a hand! "
13,33,220,HAPPINY,[APPEARING] 
13,33,221,HAPPINY,[HAPPY] 
13,33,222,ASH,"Hey Brock, what about using this? "
13,33,223,BROCK,A Kelpsy Berry won't work. 
13,33,224,DAWN,Here's a Durin Berry! 
13,33,225,BROCK,That won't work either! 
13,33,226,HAPPINY,[EXERTION] [NOTICING] 
13,33,227,HAPPINY,[CALLING] 
13,33,228,BROCK,[CURIOUS] 
13,33,229,ASH,Wonder what's through that door? 
13,33,230,BROCK,Yeah. Let's go check it out! 
13,33,231,ASH,Pecha Berries! 
13,33,232,DAWN,But why are you eating them? 
13,33,233,MEOWTH,"Uh, empty stomach syndrome, natch! "
13,33,234,ASH,"We've got a bunch of sick Pokémon, you know! "
13,33,235,DAWN,And those Pecha Berries are the only thing that can help! 
13,33,236,JAMES,Let's make a deal! You give us Pikachu and these Berries are all yours! 
13,33,237,BROCK,This is no time to be making a deal! 
13,33,238,MEOWTH,"It's the perfect time, 'cause we're keeping it real! "
13,33,239,JESSIE,"Considering we're crooks, it's a steal! "
13,33,240,WOBBUFFET,[PROUD AFFIRMATIVE] 
13,33,241,HAPPINY,[POUND MOVE] 
13,33,242,JESSIE,We're blasting off again! 
13,33,243,BROCK,It looks like this is the only one left. 
13,33,244,DAWN,"Brock, do you think that maybe one of the passengers might have an Antidote that would help us? "
13,33,245,BROCK,Yeah! 
13,33,246,ASH,Great! Let's split up and ask around! 
13,33,247,BROCK,[AFFIRMATIVE] 
13,33,248,CLEFFA,[WEAK] 
13,33,249,HAPPINY,[WORRIED] 
13,33,250,PICHU,[WEAK] 
13,33,251,ASH,[EXERTION] 
13,33,252,BROCK,Any luck? 
13,33,253,DAWN,I managed to find one Pecha Berry. 
13,33,254,ASH,Me too. 
13,33,255,BROCK,I was able to get a little Heal Powder. 
13,33,256,BROCK,...but it won't be enough. 
13,33,257,ASH,And they're all feeling so sick. 
13,33,258,OLD LADY,Excuse me. 
13,33,259,OLD LADY,"Have a look at this! When I was a youngster, I would grind it up and use it as a poison antidote! "
13,33,260,BROCK,I know this. It's a Lava Cookie! It can neutralize the poison's effects! Thank you so much! 
13,33,261,OLD LADY,My pleasure! Just please help those poor Pokémon! 
13,33,262,BROCK,Right! 
13,33,263,BROCK,There! That should do it. 
13,33,264,ASH,"Awesome, Brock! "
13,33,265,DAWN,"Let's go give it to them, -  right now! - "
13,33,266,BROCK,Yeah! 
13,33,267,TEDDIURSA,[WEAK] 
13,33,268,ASH,They'll be better in no time! 
13,33,269,DAWN,I'm sure of it! 
13,33,270,BROCK,Here. 
13,33,271,PICHU,[WEAK] 
13,33,272,NORMAJEAN,"Pichu, you've got to take some! "
13,33,273,BROCK,Maybe if we make it a little easier to drink. 
13,33,274,PICHU,[WEAK] 
13,33,275,BROCK,"Pichu, try it this way! "
13,33,276,PICHU,[CURIOUS] 
13,33,277,DAWN,It's working! 
13,33,278,BROCK,That's a good Pokémon. 
13,33,279,HAPPINY,[CARING] 
13,33,280,IGGLYBUFF,[WEAK] 
13,33,281,BROCK,Feels like Igglybuff's fever has gone down as well! 
13,33,282,PICHU,[WEAK] 
13,33,283,NORMAJEAN,"Quick, Brock! It's Pichu! "
13,33,284,PICHU,[WEAK] 
13,33,285,BROCK,Oh no! I guess the medicine wasn't enough to neutralize Tentacruel's Poison after all! 
13,33,286,NORMAJEAN,"I'm so worried! Brock, what are we going to do? "
13,33,287,BROCK,I'm sorry. I'm afraid I just don't know. 
13,33,288,CREWMAN,Everybody!  
13,33,289,ASH,[SURPRISED] 
13,33,290,CREW,I called Nurse Joy for help and a rescue boat is on its way with her onboard! 
13,33,291,BROCK,I'd like to speak to Nurse Joy if it's possible! 
13,33,292,NURSE JOY,"Pleasure to meet you, Brock. I was wondering if you were able to find anything effective against the poison. "
13,33,293,BROCK,"I was! But because we didn't have enough, they haven't fully recovered. Do you have any idea when you'll be arriving here? "
13,33,294,NURSE JOY,Not sure. I'm afraid it could be as long as two hours. 
13,33,295,BROCK,Pichu's in bad shape! Its fever's up and it's having trouble breathing! 
13,33,296,NURSE JOY,"Please, Brock, try to stay calm. Until we reach you, just do the best you can. "
13,33,297,BROCK,"But, Nurse Joy, I'm only a Pokémon Breeder. I honestly don't know what else to do. "
13,33,298,NURSE JOY,"Think, Brock! "
13,33,299,NURSE JOY,"The truth is, you're on your own until we get there! There's got to be something. Something else you can do for them. "
13,33,300,BROCK,Right! I understand! I'll do my best! 
13,33,301,DAWN,"All right, Piplup, use Whirlpool! "
13,33,302,PIPLUP,[WHIRLPOOL MOVE] 
13,33,303,DAWN,"Buneary! Ice Beam, let's go! "
13,33,304,BUNEARY,[ICE BEAM MOVE] 
13,33,305,BROCK,Now Happiny! Use Pound! 
13,33,306,HAPPINY,[POUND MOVE] 
13,33,307,DAWN,There! 
13,33,308,HAPPINY,[EXERTION] / [HAPPY] 
13,33,309,HAPPINY,[OFFERING] 
13,33,310,BROCK,You're a big help! 
13,33,311,PICHU,[WEAK] 
13,33,312,BROCK,Pichu still needs help to breathe. We need to raise the humidity! 
13,33,313,ASH,"Right, Brock! "
13,33,314,ASH,"Okay, Buizel, Water g*n! "
13,33,315,BUIZEL,[WATER g*n MOVE] 
13,33,316,ASH,"Infernape, Flamethrower! "
13,33,317,INFERNAPE,[FLAMETHROWER MOVE] 
13,33,318,PICHU,[WEAK] 
13,33,319,NORMAJEAN,"Wow, Brock, it looks like Pichu's breathing easier! "
13,33,320,BROCK,But its fever's still up. I'm afraid it's on the rise! 
13,33,321,BROCK,Pikachu? Would you share some electricity with Pichu? 
13,33,322,PIKACHU,[AGREEING] 
13,33,323,NORMAJEAN,"Pikachu, thank you! "
13,33,324,PICHU,[CALM] 
13,33,325,BROCK,"Excellent. Let's see. What other than electricity will help Pichu regain its strength? Hey, the Durin Berries we found in the cargo! "
13,33,326,HAPPINY,[CURIOUS] 
13,33,327,BROCK,It's a special energy drink made by mixing and grinding Durin Berries and Oran Berries. And it's ready to go! 
13,33,328,BROCK,Here. Down the hatch! 
13,33,329,HAPPINY,[EXCITED] 
13,33,330,BROCK,You want to do it? 
13,33,331,HAPPINY,[ENCOURAGING] 
13,33,332,BROCK,Then here you go...  
13,33,333,PICHU,[RESISTING] 
13,33,334,BROCK,"I know you're not feeling well, but try to drink it. "
13,33,335,NORMAJEAN,"Pichu, please? "
13,33,336,HAPPINY,[INSISTING] 
13,33,337,PICHU,[RESISTING] 
13,33,338,BROCK,"Pichu, you've got to drink, please! "
13,33,339,DAWN,"Yes, listen to Brock. "
13,33,340,HAPPINY,[PLEADING] 
13,33,341,ASH,"Whoa, check it out! "
13,33,342,DAWN,"Brock, do you think? "
13,33,343,BROCK,It's evolving! No doubt! 
13,33,344,CHANSEY,[HAPPY] 
13,33,345,ASH,[EXCITED] 
13,33,346,BROCK,Chansey! 
13,33,347,CHANSEY,[EXCITED] 
13,33,348,POKEDEX,"Chansey. The Egg Pokémon, and the evolved form of Happiny. Chansey is a kind Pokémon who shares its egg with those who are sick or injured. - "
13,33,349,BROCK,"Dawn, may I see that?  - "
13,33,350,DAWN,Sure! 
13,33,351,BROCK,"Great! Chansey knows Softboiled! Chansey, use Softboiled on Pichu, quick! "
13,33,352,CHANSEY,[SOFTBOILED MOVE] 
13,33,353,PICHU,[STARTLED] 
13,33,354,NORMAJEAN,"Pichu! Look Brock, Pichu's waking up! "
13,33,355,BROCK,"Great! Thanks, Chansey. Good job! "
13,33,356,"CHANSEY, PIKACHU",[HAPPY] 
13,33,357,BROCK,Thank goodness. 
13,33,358,PICHU,[EXERTION] [HAPPY] / [REASSURING] 
13,33,359,CLEFFA,[HAPPY] 
13,33,360,ASH,"Wow, Nurse Joy, everybody's feeling great! "
13,33,361,BROCK,"I can't thank you enough, Nurse Joy. "
13,33,362,NURSE JOY,"I should be thanking you, Brock! You and your treatments were responsible for bringing Pichu and the other Pokémon back to good health! "
13,33,363,NORMAJEAN,"She's right, and I will always be grateful, Brock. "
13,33,364,BROCK,"Well, I just did what I had to do! "
13,33,365,PICHU,[HAPPY] 
13,33,366,PICHU,[GRATEFUL] 
13,33,367,BROCK,Glad you're better! 
13,33,368,CLEFFA,[GRATEFUL] 
13,33,369,BROCK,"Yeah, you're all better. Great! "
13,33,370,PICHU,[GRATEFUL] 
13,33,371,NURSE JOY,"You know, I bet you'd be a wonderful Pokémon Doctor if you wanted to be. "
13,33,372,BROCK,"Who, me? A Pokémon Doctor? "
13,33,373,DAWN,Well that means you'd always end up being with Nurse Joy. 
13,33,374,BROCK,"To think, I'd spend all my waking hours with Nurse Joy! "
13,33,375,CROAGUNK,[CROAKING] 
13,33,376,BROCK,Except now! 
13,33,377,CROAGUNK,[EXERTION] 
13,33,378,NURSE JOY,[SURPRISED] 
13,33,379,DAWN,"Brock can act a bit weird sometimes, but when it comes to Pokémon, its obvious he cares! "
13,33,380,ASH,Yeah!  
13,33,381,PIKACHU,[AGREEING] 
13,33,382,PIPLUP,[AGREEING] 
13,33,383,JESSIE,Meowth? I wanna go to sleep! 
13,33,384,JAMES,They're probably already asleep. 
13,33,385,MEOWTH,We'll never get a bite without any bait. 
13,33,386,MEOWTH,Or not! It's a whopper! 
13,33,387,JESSIE,Hold tight! Look at the pull on that pole! 
13,33,388,JAMES,Assert your angler-ness! 
13,33,389,TENTACRUEL,[ANGRY] 
13,33,390,MEOWTH,Oh no. Not again! 
13,33,391,JAMES,Please pass on the poison purée. 
13,33,392,JESSIE,Love those alliterations! 
13,33,393,MEOWTH,Ditch the small talk and let it be! 
13,33,394,JESSIE,We're blasting off at sea! 
13,33,395,BROCK,A Pokémon Doctor. I've never even considered that. 
13,33,396,ASH,"I've got to tell you Brock, you were awesome! "
13,33,397,BROCK,Thanks! 
13,33,398,DAWN,You worked so hard to help those Pokémon. You were amazing! 
13,33,399,BROCK,"Thanks, but I've still got an awful lot to learn. "
13,33,400,ASH,Cool! I can finally see the seaport! 
13,33,401,DAWN,You're right! 
13,33,402,PIPLUP,[SURPRISED] - 
13,33,403,DAWN,"Hey, it's Mom!  - "
13,33,404,JOHANNA,"Hello, Dawn! "
13,33,405,DAWN,"Hi, Mom!  "
13,33,406,PIPLUP,[EXCITED] 
13,33,407,JOHANNA,Welcome back! 
13,33,408,DAWN,I'm really home! 
13,33,409,NARRATOR,"With Twinleaf Town close by, parting words will be spoken soon enough, once our heroes reach land. "
13,33,410,NARRATOR,"And with that, a trio of new adventures for Ash, Dawn, and Brock is right around the corner, as their journeys continue"
13,32,0,ANNOUNCER,The Sinnoh League Tournament at Lily of the Valley Island is heading into the final stretch! 
13,32,1,ANNOUNCER,And the competitors in today's first semifinal round are Ash! Facing off against Tobias! 
13,32,2,ANNOUNCER,"Now, let's see our b*ttlefield for today. Aha! It's grass! "
13,32,3,ANNOUNCER,"So folks, prepare yourselves for a super-heated, six-on-six, Full Battle! "
13,32,4,BROCK,The semifinals 
13,32,5,BARRY,Can't wait! 
13,32,6,DAWN,Go Ash! Do your best! 
13,32,7,PIPLUP,[EXCITED] 
13,32,8,NARRATOR,"Claiming victory after defeating his rival Paul, Ash has advanced to the semifinals which if victorious, sets the stage for his appearance in the finals! "
13,32,9,ASH,Yes! I've got to win! It's about you It's about me It's about hope It's about dreams It's about friends that work together To claim their destiny It's about reaching for the skies Pokemon! Given the courage And willing to try It's about never giving up So hold your head up And we will carry on... Sinnoh League Victors Pokemon! 
13,32,10,ANNOUNCER,And now let's see our competitors' first Pokémon! 
13,32,11,DARKRAI,[APPEARING] 
13,32,12,ASH,And there's his Darkrai. 
13,32,13,POKEDEX,Darkrai. The Pitch-Black Pokémon. Darkrai can cause people and Pokémon to have nightmares. 
13,32,14,DAWN,Darkrai sounds kind of scary. 
13,32,15,MEOWTH,Dig that! That dude's got a Darkrai! 
13,32,16,JAMES,"Oh, my my! "
13,32,17,JESSIE,"Get your heads out of the sky! Make money, not small talk! Sell, sell, and sell some more! "
13,32,18,JAMES,No fair. 
13,32,19,MEOWTH,We can sell and see Darkrai as well. 
13,32,20,JESSIE,"Work now! You can't enjoy the show running on an empty stomach, so fill her up! "
13,32,21,JAMES,"With Pokémon memorabilia, too! "
13,32,22,MEOWTH,Don't be shy! Buy! 
13,32,23,ASH,"Okay, Heracross, I choose you! "
13,32,24,HERACROSS,[APPEARING] 
13,32,25,DAWN,"Wow, Ash is gonna use Heracross! "
13,32,26,BROCK,"Since Heracross is a Bug-type Pokémon, it's a good match up against a Dark-type Pokémon like Darkrai! "
13,32,27,PIPLUP,[AGREEING] 
13,32,28,JUDGE,It has been determined that Ash gets the first move! Begin! 
13,32,29,ASH,"Heracross, use Hyper Beam, now! "
13,32,30,HERACROSS,[HYPER BEAM MOVE] 
13,32,31,TOBIAS,"Darkrai, Ice Beam, let's go! "
13,32,32,DARKRAI,[ICE BEAM MOVE] 
13,32,33,HERACROSS,[HYPER BEAM MOVE] 
13,32,34,ANNOUNCER,It's a Hyper Beam and Ice Beam collision! 
13,32,35,ANNOUNCER,And it's a draw! 
13,32,36,ASH,Use Horn att*ck! 
13,32,37,HERACROSS,[HORN att*ck MOVE] 
13,32,38,TOBIAS,"Darkrai, use Dark Void! "
13,32,39,DARKRAI,[DARK VOID MOVE] 
13,32,40,HERACROSS,[ASLEEP] 
13,32,41,ANNOUNCER,And Dark Void's got Heracross fast asleep! 
13,32,42,ANNOUNCER,What's Ash's next move? 
13,32,43,ASH,"Heracross, Sleep Talk! "
13,32,44,HERACROSS,[SLEEP TALK MOVE] 
13,32,45,BROCK,Excellent move! Heracross can still use its moves while it's sleeping! 
13,32,46,ANNNOUNCER,And a powerful Megahorn throws Darkrai straight back! 
13,32,47,ASH,"That's great that you used Megahorn, Heracross! "
13,32,48,PIKACHU,[EXCITED] 
13,32,49,TOBIAS,"Darkrai, use Dream Eater! "
13,32,50,DARKRAI,[DREAM EATER MOVE] 
13,32,51,HERACROSS,[YELP] 
13,32,52,ASH,"Heracross, no! "
13,32,53,HERACROSS,[DAZED] 
13,32,54,JUDGE,Heracross is unable to battle! Darkrai wins! 
13,32,55,TOBIAS,You'll need more than type advantage to defeat my Darkrai! 
13,32,56,MEOWTH,Darkrai packs a punch with serious mojo. 
13,32,57,JAMES,Truly! Troubles for the Twerp. 
13,32,58,JESSIE,Back to work! Focus! Focus! 
13,32,59,GUY A,Hey! Got any Darkrai merchandise? 
13,32,60,GIRL A,Yeah! Any toys? 
13,32,61,JESSIE,Any? Every toy! 
13,32,62,ASH,"Heracross, return! "
13,32,63,ASH,Awesome! Now you deserve a good rest! 
13,32,64,ANNOUNCER,"And now, for Ash's second Pokémon. "
13,32,65,ASH,"Okay, Torkoal. I chose you! "
13,32,66,TORKOAL,[APPEARING] 
13,32,67,ASH,"Torkoal, Flamethrower! "
13,32,68,TORKOAL,[FLAMETHROWER MOVE] 
13,32,69,TOBIAS,"Now, use Dark Pulse! "
13,32,70,DARKRAI,[DARK PULSE MOVE] 
13,32,71,TORKOAL,[PAINED] 
13,32,72,ASH,"Torkoal, no! "
13,32,73,TORKOAL,[DAZED] 
13,32,74,JUDGE,Torkoal is unable to battle! Darkrai wins! 
13,32,75,DAWN,Poor Torkoal. 
13,32,76,BROCK,They b*at Torkoal with one move! 
13,32,77,BARRY,What's Ash gonna do? 
13,32,78,PIPLUP,[CHEERING] 
13,32,79,ASH,"Torkoal, return! "
13,32,80,ASH,"You get a good rest, Torkoal, and thanks! "
13,32,81,PIKACHU,[CONCERNED] 
13,32,82,ASH,"Don't worry, Pikachu! Leave it to me! "
13,32,83,ANNOUNCER,Tobias's overwhelmingly powerful Darkrai has Ash falling behind quickly! 
13,32,84,ANNOUNCER,Will Ash's next Pokémon turn the tide? 
13,32,85,ASH,"Gible, I choose you! "
13,32,86,GIBLE,[APPEARING] 
13,32,87,DAWN,Go Gible! Do it! 
13,32,88,BARRY,"If you don't want to get fined, don't lose this! "
13,32,89,GUY B,"Hey, juice please! "
13,32,90,JESSIE,One juice! With ease! 
13,32,91,TOBIAS,"Darkrai, get in close! "
13,32,92,DARKRAI,[DETERMINED] 
13,32,93,ASH,"Quick, Gible, use Rock Smash! "
13,32,94,GIBLE,[ROCK SMASH MOVE] 
13,32,95,ANNOUNCER,And Gible nails a super effective Rock Smash! 
13,32,96,TOBIAS,"Darkrai, use Ice Beam!  "
13,32,97,DARKRAI,[ICE BEAM MOVE ] 
13,32,98,GIBLE,[EXERTION] / [DETERMINED] 
13,32,99,ASH,"All right, Gible, use Draco Meteor! "
